Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","0231","Hen eggs in shell, fresh","2021","2021","1000 USD","163575","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01659","Hop cones","2021","2021","1000 USD","89813","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","38209","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01441","Linseed","2021","2021","1000 USD","1875","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","0112","Maize (corn)","2021","2021","1000 USD","223832","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","63371","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","17044","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","417","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","5726","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01705","Peas, dry","2021","2021","1000 USD","26348","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","4452","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","153782","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","568818","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","1367591","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","0116","Rye","2021","2021","1000 USD","23794","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01344.01","Sour cherries","2021","2021","1000 USD","1993","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","8801","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01801","Sugar beet","2021","2021","1000 USD","146848","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01445","Sunflower seed","2021","2021","1000 USD","26796","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","23059","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","36427","E","Estimated value"
"QV","Value of Agricultural Production","203","Czechia","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","1119507","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01341","Apples","2021","2021","1000 USD","22914","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","0115","Barley","2021","2021","1000 USD","757181","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01251","Carrots and turnips","2021","2021","1000 USD","57778","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01213","Cauliflowers and broccoli","2021","2021","1000 USD","7751","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01232","Cucumbers and gherkins","2021","2021","1000 USD","29627","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","21118.01","Horse meat, fresh or chilled","2021","2021","1000 USD","178","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01254","Leeks and other alliaceous vegetables","2021","2021","1000 USD","5706","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01214","Lettuce and chicory","2021","2021","1000 USD","35241","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","21111.01","Meat of cattle with the bone, fresh or chilled","2021","2021","1000 USD","404797","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","21121","Meat of chickens, fresh or chilled","2021","2021","1000 USD","216823","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","21113.01","Meat of pig with the bone, fresh or chilled","2021","2021","1000 USD","2884867","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","21115","Meat of sheep, fresh or chilled","2021","2021","1000 USD","5033","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","0117","Oats","2021","2021","1000 USD","70718","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","16076","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01342.01","Pears","2021","2021","1000 USD","7218","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01705","Peas, dry","2021","2021","1000 USD","13377","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01346","Plums and sloes","2021","2021","1000 USD","985","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01510","Potatoes","2021","2021","1000 USD","562385","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01443","Rape or colza seed","2021","2021","1000 USD","355519","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01353.01","Raspberries","2021","2021","1000 USD","5159","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","02211","Raw milk of cattle","2021","2021","1000 USD","2709287","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","0116","Rye","2021","2021","1000 USD","135843","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01354","Strawberries","2021","2021","1000 USD","29349","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01801","Sugar beet","2021","2021","1000 USD","86764","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01234","Tomatoes","2021","2021","1000 USD","28579","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","01191","Triticale","2021","2021","1000 USD","10175","E","Estimated value"
"QV","Value of Agricultural Production","208","Denmark","57","Gross Production Value (current thousand US$)","0111","Wheat","2021","2021","1000 USD","932739","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","57","Gross Production Value (current thousand US$)","01311","Avocados","2021","2021","1000 USD","271025","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","57","Gross Production Value (current thousand US$)","01701","Beans, dry","2021","2021","1000 USD","53225","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","57","Gross Production Value (current thousand US$)","01702","Broad beans and horse beans, dry","2021","2021","1000 USD","8310","E","Estimated value"
"QV","Value of Agricultural Production","214","Dominican Republic","57","Gross Production Value (current thousand US$)","01212","Cabbages","2021","2021","1000 USD","29451","E","Estimated value"
